"","locationID","locationName","locationType","LongitudeMeasure","LatitudeMeasure"
"1246","UTR280391","RIO TINTO KENNECOTT - BARNEY'S CANYON MINE","NON-POTW",-112.097167,40.564714
"1247","UTR090029","RIVER HEIGHTS CITY CORPORATION","NON-POTW",-111.822355,41.722286
"1248","UTR000936","RIVER HEIGHTS CITY CORPORATION","NON-POTW",-111.822355,41.722286
"1249","UTR357530","RIVER PARK WEST","NON-POTW",-111.63069,40.165107
"1250","UTR306053","RIVER PARK WEST","NON-POTW",-111.63254,40.16488
"1251","UTR090019","RIVERDALE CITY","NON-POTW",-112.004748,41.159444
"1252","UTR378113","RIVERFRONT","NON-POTW",-111.91119,40.69167
"1253","UTR300002","RIVERTON AQUATIC PARK","NON-POTW",-111.968086,40.533719
"1254","UTR328961","RIVERVIEW STAKE","NON-POTW",-111.616943,40.17484
"1255","UTR263121","RNI STORAGE FUELING AND MAINTENANCE YARD","NON-POTW",-109.546612,40.422991
"1256","UTR261935","ROBERTSON FUEL SYSTEMS, LLC","NON-POTW",-111.9128,40.482
"1257","UTR273319","ROBINSON CONSTRUCTION GROUP LLC","NON-POTW",-111.89675,40.68245
"1258","UTR258241","ROBINSON RECYCLING","NON-POTW",-113.065222,37.683639
"1259","UTR000148","ROBINSON TRANSPORT, INC.","NON-POTW",-111.873977,38.956178
"1260","UTR260181","ROCK CANYON OIL, LLC","NON-POTW",-111.78352,40.3447
"1261","UTR000820","ROCKLAND MINE","NON-POTW",-111.200725,38.833309
"1262","UTR376665","ROCKWELL VILLAGE","NON-POTW",-111.91313,40.47491
"1263","UTR379659","ROCKY MOUNTAIN CARE","NON-POTW",-111.404114,40.492796
"1264","UTR000271","ROCKY MOUNTAIN FABRICATION","NON-POTW",-111.92468,40.81676
"1265","UTR265341","ROCKY MOUNTAIN MACHINE SHOP","NON-POTW",-111.95802,40.74422
"1266","UTR262465","ROCKY MOUNTAIN RECYCLING","NON-POTW",-111.91697,40.70539
"1267","UTR261383","ROCKY MOUNTAIN RECYCLING","NON-POTW",-111.96312,40.7496
"1268","UTR259889","ROCKY POINT","NON-POTW",-112.024,41.343
"1269","UTR375889","RON WOOD PARKWAY","NON-POTW",-112.033319,40.589368
"1270","UTG070877","ROOFERS SUPPLY","NON-POTW",-111.859615,41.736625
"1271","UTG070807","ROOFERS SUPPLY","NON-POTW",-111.859615,41.736625
"1272","UTR359599","ROOSEVELT L. INTERSECTION","NON-POTW",-109.98886,40.30214
"1273","UTR258067","ROOSEVELT MAIN YARD","NON-POTW",-110.04848,40.28168
"1274","UTR265005","ROOSEVELT UPSTREAM CHEMICALS","NON-POTW",-110.036111,40.282222
"1275","UTR105490","ROSECREST PLAT M2-PHASE 1, THE VILLAGE","NON-POTW",-111.950269,40.507249
"1276","UTR375277","ROSS DRESS FOR LESS","NON-POTW",-113.071254,37.660467
"1277","UTR376969","ROSS STORE","NON-POTW",-112.010833,41.29368
"1278","UTR260035","ROWLAND AUTO WRECKING INC","NON-POTW",-111.957918,40.701736
"1279","UTR090047","ROY CITY CORPORATION","NON-POTW",-112.045942,41.163388
"1280","UTR107399","RSL PRACTICE FIELD AT THANKSGIVING POINT","NON-POTW",-111.893263,40.427671
"1281","UTR000366","RUAN LEASING COMPANY","NON-POTW",-111.999065,40.725007
"1282","UTR000365","RUAN LEASING COMPANY","NON-POTW",-112.033667,41.100438
"1283","UTR000490","RUBBER ENGINEERING","NON-POTW",-111.9045,40.7523
"1284","UTR340084","RUBY PIPELINE","NON-POTW",-111.763048,41.521002
"1285","UTG170025","RUDY RECLAMATION MITIGATION & CONSERVATION COMMISSION","NON-POTW",-111.87677,40.76442
"1286","UTR272891","RULON HARPER CONSTRUCTION INC. PIT #6","NON-POTW",-112.081263,40.652841
"1287","UTR273127","RULON HARPER CONSTRUCTION PIT #12","NON-POTW",-112.339852,40.484767
"1288","NVCS44154","RUNWAY 08/26","NON-POTW",-115.67397,36.58671
"1289","UTR000719","RUSET INDUSTRIES INC","NON-POTW",-111.91108,40.74759
"1290","UTR000264","S & E RUCKING","NON-POTW",-111.859738,40.700568
"1291","UTL021636","S DAVIS CO SEWER-NORTH","NON-POTW",-111.907672,40.885145
"1292","UTR375383","S-LINE TOWNHOMES","NON-POTW",-111.87969,40.72184
"1293","UTR000344","SAFETY-KLEEN SYSTEMS, INC.","NON-POTW",-111.95802,40.7465
"1294","UTR266893","SAFFORD DUPLEX","NON-POTW",-111.8077,40.37366
"1295","UTR375689","SAGE CREEK AT MOAB","NON-POTW",-109.50549,38.53037
"1296","UTR384861","SAGE CREEK AT MOAB","NON-POTW",-109.52286,38.553929
"1297","UTR001019","SAIA MOTOR FREIGHT LINE, INC","NON-POTW",-111.97213,40.74481
"1298","UT0020249","SALEM CITY CORP","POTW",-111.686308,40.070837
"1299","UTR090064","SALEM CITY CORPORATION","NON-POTW",-111.674219,40.05332
"1300","UTR105961","SALEM HILLS HIGH SCHOOL","NON-POTW",-111.675167,40.053063
"1301","UTR353411","SALERATUS WASH BRIDGE SCOUR REPAIR GREEN RIVER","NON-POTW",-110.93058,38.84908
"1302","UTR000642","SALINA COAL YARD","NON-POTW",-111.876315,38.948296
"1303","UTR378665","SALINA WELL CONSTRUCTION PROJECT","NON-POTW",-111.613612,38.767565
"1304","UTG070870","SALT LAKE 85 FL-13 LEAK REPAIR","NON-POTW",-111.94902,40.73313
"1305","UTG790056","SALT LAKE AIRPORT TERMINAL RELOCATION PROJECT","NON-POTW",-111.980714,40.783553
"1306","UTR000210","SALT LAKE CHROME PLATING","NON-POTW",-111.89801,40.7465
"1307","UTG640033","SALT LAKE CITY","NON-POTW",-111.59068,40.61849
"1308","UTR000391","SALT LAKE CITY - VMP","NON-POTW",-111.94059,40.72589
"1309","UTR000458","SALT LAKE CITY AIRPORT II","NON-POTW",-111.99725,40.61847
"1310","UTG071033","SALT LAKE CITY AIRPORT, NORTH CONCOURSE PROJECT","NON-POTW",-111.98524,40.78527
"1311","UTL021725","SALT LAKE CITY CORP-WAST WATER","NON-POTW",-111.9309,40.8131
"1312","UTS000002","SALT LAKE CITY CORPORATION","NON-POTW",-111.89396,40.73653
"1313","UTG580003","SALT LAKE CITY CORPORATION","NON-POTW",-111.89396,40.73653
"1314","UTR000389","SALT LAKE CITY COTTONWOOD BRANCH","NON-POTW",-111.82476,40.62652
"1315","UTG170026","SALT LAKE CITY DEPARTMENT PUBLIC UTILITIES","NON-POTW",-111.89396,40.73653
"1316","UTG170032","SALT LAKE CITY DEPT OF AIRPORTS","NON-POTW",-111.982641,40.78627
"1317","UTG170030","SALT LAKE CITY FACILITIES SERVICES","NON-POTW",-111.88822,40.76001
"1318","UT0024988","SALT LAKE CITY INT'L AIRPORT","NON-POTW",-111.989325,40.773631
"1319","UTR000735","SALT LAKE CITY INTERMODAL FACILITY","NON-POTW",-112.02224,40.74857
"1320","UTG170006","SALT LAKE CITY MOSQUITO ABATEMENT DISTRICT","NON-POTW",-111.93864,40.81249
"1321","UTR356362","SALT LAKE CITY OFFICE BUILDING","NON-POTW",-112.02024,40.77629
"1322","UTG170037","SALT LAKE CITY PUBLIC SERVICES","NON-POTW",-111.94502,40.75837
"1323","UTR000961","SALT LAKE CITY PUBLIC UTILITIES SHOP COMPLEX","NON-POTW",-111.895315,40.735785
"1324","UTR266171","SALT LAKE CITY RAIL LOADING FACILITY","NON-POTW",-111.96422,40.75839
"1325","UTR265679","SALT LAKE CITY RLC 218","NON-POTW",-112.02222,40.73838
"1326","UTR000380","SALT LAKE CITY UPRR-SLC NORTH YARD","NON-POTW",-111.904706,40.788642
"1327","UTR000398","SALT LAKE CITY WEST VALLEY BRANCH","NON-POTW",-112.00097,40.691474
"1328","UTG070864","SALT LAKE COMMUNITY COLLEGE","NON-POTW",-111.951456,40.793458
"1329","UTG790075","SALT LAKE COMMUNITY COLLEGE FACILITY MAINTENANCE YARD","NON-POTW",-111.94843,40.67581
"1330","UTS000001","SALT LAKE COUNTY STORM WATER","NON-POTW",-111.88824,40.72803
"1331","UTG170054","SALT LAKE COUNTY WEEDS","NON-POTW",-111.907656,40.62498
"1332","UTG790059","SALT LAKE HARDWARE BUILDING UNDERGROUND STORAGE TANK","NON-POTW",-111.90252,40.77261
"1333","UTG790052","SALT LAKE INTERNATIONAL AIRPORT","NON-POTW",-111.980727,40.783369
"1334","UTR000367","SALT LAKE MARKETING TERMINAL","NON-POTW",-111.92162,40.819132
"1335","UTR262375","SALT LAKE VALLEY SOLID WASTE MANAGEMENT","NON-POTW",-112.044208,40.745591
"1336","UTR000385","SALTL AKE CITY SOUTHERN RAILROAD","NON-POTW",-111.897436,40.654114
"1337","UTG170040","SAN JUAN COUNTY WEED DEPARTMENT","NON-POTW",-109.325062,37.872805
"1338","UTR261803","SANDEE'S SOIL & ROCK PRODUCTS INC.","NON-POTW",-112.02553,41.23331
"1339","UTR000390","SANDY MAIN HOST OFFICE","NON-POTW",-111.87221,40.59044
"1340","UTG170063","SANPETE COUNTY WEED DEPARTMENT","NON-POTW",-111.64642,39.25671
"1341","UTR361651","SANPETE VALLEY HOSPITAL-SURGERY EXPANSION","NON-POTW",-111.461232,39.532265
"1342","UTR090050","SANTA CLARA CITY CORP","NON-POTW",-113.647914,37.130655
"1343","UTR377969","SANTAQUIN CITY SOCCER COMPLEX","NON-POTW",-111.929981,41.128905
"1344","UTR272731","SANTAQUIN PIT","NON-POTW",-111.697958,39.93319
"1345","UTL026000","SANTAQUIN WATER RECLAMATION FACILITY","NON-POTW",-111.789444,39.996111
"1346","UT0026000","SANTAQUIN WATER RECLAMATION FACILITY","NON-POTW",-111.789444,39.996111
"1347","UTR365381","SANTORINI VILLAGE","NON-POTW",-111.971551,40.559447
"1348","UTR273165","SAPA EXTRUSIONS","NON-POTW",-111.644444,40.129722
"1349","UT0025321","SARATOGA SPRINGS","NON-POTW",-111.904123,40.348832
"1350","UTR000603","SARGENT TIMBER","NON-POTW",-111.281025,40.711452
"1351","UTR257843","SAVAGE AMERICAN FORK","NON-POTW",-111.784694,40.364991
"1352","UTR265665","SAVAGE COAL TERMINAL","NON-POTW",-110.774525,39.526746
"1353","UTG040005","SAVAGE INDUSTRIES-SAVAGE COAL TERMINAL","NON-POTW",-110.774525,39.526746
"1354","UTR266059","SAVAGE SERVICES","NON-POTW",-110.07315,40.25857
"1355","UTR261261","SAVAGE SERVICES","NON-POTW",-109.261977,40.128744
"1356","UTR000749","SAVE-MORE PRODUCTS","NON-POTW",-111.97856,41.23464
"1357","UTG170083","SAWTOOTH NATIONAL FOREST","FEDERAL",-114.429221,42.548381
"1358","UTR366447","SCHOLAR ACADEMY","NON-POTW",-112.29533,40.549377
"1359","UTR385305","SCHOLAR ADDITION 2018","NON-POTW",-112.29533,40.549377
"1360","UTR010520","SCHOOLS LANDS PIT","NON-POTW",-109.445538,38.473746
"1361","UTR000723","SCHREIDER FOODS, INC LOGAN PLT","NON-POTW",-111.850929,41.748376
"1362","UTR369413","SCIP CLINIC","NON-POTW",-111.672213,40.083711
"1363","UTR271395","SCOTTS MIRACLE-GRO","NON-POTW",-111.74238,40.33094
"1364","UTR277667","SEALMASTER UTAH","NON-POTW",-112.053104,40.719804
"1365","UTR371591","SECTION 16 TOWNSHIP 1 NORTH, RANGE 2 EAST SLB&M","NON-POTW",-111.725259,40.815731
"1366","UTR372781","SECURITY NATIONAL","NON-POTW",-111.90418,40.67214
"1367","UTR359013","SEEP RIDGE ROAD SEGMENT 3","NON-POTW",-109.529628,40.454356
"1368","UTR000153","SEMI SERVICE INC","NON-POTW",-111.89968,40.74563
"1369","UTR000270","SEMLING-MENKE COMPANY","NON-POTW",-111.9616,40.75588
"1370","UTR000413","SEMMATERIALS, LP","NON-POTW",-111.907057,40.87471
"1371","UTG170002","SEVIER COUNTY MOSQUITO ABATEMENT","NON-POTW",-112.09479,38.72913
"1372","UTR000727","SEVIER COUNTY SAGE FLAT LANDFILL","NON-POTW",-112.08478,38.77158
"1373","UTG170071","SEVIER COUNTY UTAH","NON-POTW",-112.08478,38.77158
"1374","UTR386515","SGWRF HEADWORKS AND UV DISINFECTION PROJECT","NON-POTW",-113.551362,37.071825
"1375","UTR364155","SHADY BROOK LANE","NON-POTW",-112.301755,40.601868
"1376","UTR374395","SHADY BROOK LANE 2B","NON-POTW",-112.30471,40.6282
"1377","UTR372249","SHADY BROOK LANE PHASE 2A","NON-POTW",-112.30746,40.63021
"1378","UTR000177","SHASTA BEVERAGE INC","NON-POTW",-111.91744,40.71907
"1379","UTG170073","SHEEP CREEK IRRIGATION","NON-POTW",-109.79864,40.97504
"1380","UTR10I001","SHIPROCK DISTRICT WEST SCATTERED VIII, NA-16-T85","NON-POTW",-109.324466,36.68131
"1381","UTR370341","SHOPKO HOMETOWN","NON-POTW",-109.981772,40.30214
"1382","UTR381433","SHORELINE PHASE 1","NON-POTW",-111.291933,40.625081
"1383","UTR381867","SHUPE FARMS SUBDIVISION","NON-POTW",-111.97192,41.304017
"1384","UTR282487","SIENNA HILLS PARCEL 18","NON-POTW",-113.486747,37.110988
"1385","UTR380749","SILVER CREEK WATER RECLAMATION","NON-POTW",-111.4823,40.73448
"1386","UTR000132","SILVER EAGLE REFINING- WOODS CROSS","NON-POTW",-111.91187,40.86631
"1387","UTR000251","SIMPLOT PHOSPHATES  LLC","NON-POTW",-109.49212,40.601056
"1388","UTR280889","SIMTEK FENCE","NON-POTW",-111.727344,40.304477
"1389","UTR000147","SKF POLYSEAL INCORPORATED","NON-POTW",-111.941427,40.758395
"1390","UTR351813","SKYLINE RESIDENCE","NON-POTW",-111.6218,40.17081
"1391","UTR382719","SKYLINE RIDGE PHASE 5","NON-POTW",-111.968919,40.34852
"1392","UTG070977","SL0044 REGULATOR STATION RETIRE","NON-POTW",-111.939912,40.750828
"1393","UTG070842","SLC INTERNATIONAL AIRPORT","NON-POTW",-111.989325,40.773631
"1394","UT0021725","SLC WATER RECLAMATION FACILITY","POTW",-111.929661,40.813223
"1395","UTR378781","SLICKROCK LODGE","NON-POTW",-109.5305,38.553048
"1396","UTR000503","SLV SOLID WASTE MGMT FACILITY","NON-POTW",-112.044208,40.745591
"1397","UTR310253","SMALL RESIDENCE","NON-POTW",-111.57323,40.16034
"1398","UTR000595","SMITH AND EDWARDS","NON-POTW",-112.035414,41.332224
"1399","UTR379445","SMITH FIELD PARK AND SPLASH PAD","NON-POTW",-111.884436,40.507955
"1400","UTR373409","SMITH'S BOUNTIFUL","NON-POTW",-111.89873,40.862505
"1401","UTR090030","SMITHFIELD CITY CORPORATION","NON-POTW",-111.83265,41.83784
"1402","UTR010519","SMITHFIELD PIT/NIXON PIT","NON-POTW",-111.843516,41.855765
"1403","UTR000521","SMITHS FOOD AND DRUG DISTRIBUTION","NON-POTW",-111.988452,41.067451
"1404","UTR000404","SMITHS FOOD AND DRUG DISTRIBUTION","NON-POTW",-111.988452,41.067451
"1405","NVCS44636","SMITHS FUEL STATION","NON-POTW",-115.31541,36.31383
"1406","UTR364607","SNOW SOUTH TO ROTARY PARK PEDESTRIAN/BIKE SAFETY","NON-POTW",-111.976096,38.692749
"1407","UTR000866","SNOWFIELD ROCK PRODUCTS","NON-POTW",-113.269479,37.510702
"1408","UTL020001","SNYDERVILLE BASIN SID (E CNYN)","NON-POTW",-111.564117,40.756884
"1409","UT0020001","SNYDERVILLE BASIN WRD","POTW",-111.564117,40.756884
"1410","UT0024414","SNYDERVILLE BASIN-SILVER CREEK","POTW",-111.564117,40.756884
"1411","UTL024414","SNYDERVILLE BSID-SILVER CREEK","NON-POTW",-111.564117,40.756884
"1412","UT0024384","SO. VALLEY WATER RECLAMATION","POTW",-111.923776,40.614637
"1413","UTR000622","SOMMERS AUTO WREKING","NON-POTW",-111.91041,40.69971
"1414","UTR000870","SORENSON FACILITY","NON-POTW",-113.46056,37.13499
"1415","UTR305252","SORENSON RESEARCH PARK BLDG 8","NON-POTW",-111.91665,40.67745
"1416","UTR259667","SOUTH BOUNTIFUL AUTO","NON-POTW",-111.94072,40.86421
"1417","UT0021636","SOUTH DAVIS SEWER DISTRICT-NORTH PLANT","POTW",-111.932769,40.901825
"1418","UT0021628","SOUTH DAVIS SEWER DISTRICT-SOUTH PLANT","POTW",-111.942439,40.842445
"1419","UTL021628","SOUTH DAVIS SEWER DISTRICT-SOUTH PLANT","NON-POTW",-111.942439,40.842445
"1420","UTR304702","SOUTH GATEWAY HWY 89-LEGRAND STREET","NON-POTW",-111.846529,41.707492
"1421","UTR382351","SOUTH JORDAN CITY PUBLIC SAFETY BUILDING","NON-POTW",-111.93868,40.556671
"1422","UTR368567","SOUTH MILFORD SOLAR PV","NON-POTW",-113.054968,38.315521
"1423","UTR090023","SOUTH OGDEN CITY CORPORATION","NON-POTW",-111.967176,41.162457
"1424","UTR000932","SOUTH OGDEN CITY PARKS MAINTENANCE FACILITY","NON-POTW",-111.9684,41.18169
"1425","UTR000933","SOUTH OGDEN CITY PUBLIC WORKS FACILITY","NON-POTW",-111.967176,41.162457
"1426","UTR318660","SOUTH ORCHARDS SUBDIVISION","NON-POTW",-113.304038,37.152085
"1427","UTG170015","SOUTH SALT LAKE VALLEY MOSQUITO ABATEMENT","NON-POTW",-111.99885,40.61835
"1428","UTL025585","SOUTH UT VALLEY SOLID WASTE DS","NON-POTW",-111.58425,40.170656
"1429","UTL024384","SOUTH VALLEY WATER RECLAM FAC","NON-POTW",-111.923776,40.614637
"1430","UTR000996","SOUTH WEBER","NON-POTW",-111.918074,41.130544
"1431","UTR090007","SOUTH WEBER CITY","NON-POTW",-111.93823,41.13285
"1432","UTG640042","SOUTHEAST REGIONAL WTP","NON-POTW",-111.96734,40.47334
"1433","UTR000060","SOUTHERN FOODS GROUP, LLC DBA MEADOW GOLD DAIRY","NON-POTW",-111.97959,40.73089
"1434","UTR362639","SOUTHERN PARKWAY; WASHINGTON DAM RD TO 4300 WEST","NON-POTW",-113.420681,37.133545
"1435","UTR000426","SOUTHERN POST - UTAH","NON-POTW",-112.031114,41.522405
"1436","UTR109323","SOUTHERN SYSTEM EXPANSION PROJECT II","NON-POTW",-111.89966,40.70261
"1437","UTR368929","SOUTHWEST APPLIED TECHNICAL COLLEGE","NON-POTW",-113.071914,37.663442
"1438","UTR001009","SOUTHWEST AUTO SALVAGE","NON-POTW",-113.47931,37.11377
"1439","UTR000732","SOUTHWEST ENERGY, LLC","NON-POTW",-111.79255,40.43694
"1440","UTG640045","SOUTHWEST GROUNDWATER TREATMENT PLANT","NON-POTW",-111.92025,40.594389
"1441","UT0025836","SOUTHWEST GROUNDWATER TREATMENT PLANT","NON-POTW",-111.920361,40.601528
"1442","UTG170001","SOUTHWEST MOSQUITO ABATEMENT DISTRICT","NON-POTW",-113.57968,37.10817
"1443","UTR340032","SPANISH FIELDS WEST","NON-POTW",-111.63085,40.10578
"1444","UTR090069","SPANISH FORK","NON-POTW",-111.654219,40.109214
"1445","UTR310453","SPANISH FORK CANYON PIPELINE-REACH #","NON-POTW",-111.582222,40.077222
"1446","UT0020109","SPANISH FORK CITY CORPORATION","POTW",-111.650586,40.137225
"1447","UTR345162","SPANISH FORK MEDICAL BUILDING","NON-POTW",-111.66002,40.10798
"1448","UTR328660","SPANISH FORK PROVO RESERVIOR CANAL PIPELINE SPRINGVILLE","NON-POTW",-111.984937,40.267451
"1449","UTR353514","SPANISH FORK PROVO RESERVOIR CANAL PIPELING SPRINGVILLE REACH","NON-POTW",-111.60332,40.166657
"1450","UTR000983","SPANISH FORK READY MIX FACILITY","NON-POTW",-111.64993,40.13917
"1451","UTR316207","SPANISH FORK RIVER LEVEE","NON-POTW",-111.670175,40.09915
"1452","UTL020109","SPANISH FORK WASTE WATER TREAT","NON-POTW",-111.648556,40.099955
"1453","UTR000342","SPL OGDEN YARD","NON-POTW",-111.982795,41.227045
"1454","UTR000341","SPL PROVO YARD","NON-POTW",-111.66156,40.28841
"1455","UTR390379","SPRATLING WOODS","NON-POTW",-111.88209,40.6604
"1456","UTR337610","SPRING BROOK VILLAS","NON-POTW",-111.623516,40.158569
"1457","UTR357610","SPRING CREEK LDS CHAPEL","NON-POTW",-111.62597,40.166789
"1458","UTR335610","SPRING CREEK LDS CHAPEL","NON-POTW",-111.62597,40.166789
"1459","UTR347461","SPRING POINTE DEVELOPMENT","NON-POTW",-111.6971,40.2426
"1460","UT0025224","SPRINGDALE, TOWN OF","POTW",-112.99783,37.19472
"1461","UTR303452","SPRINGHILL SUITE MARRIOT HOTEL","NON-POTW",-109.55154,40.44948
"1462","UTR358795","SPRINGVILLE 1400 NORTH WATER PIPELINE REPLACEMENT","NON-POTW",-111.61194,40.17399
"1463","UTR272003","SPRINGVILLE BIN","NON-POTW",-111.653889,40.156389
"1464","UTR109635","SPRINGVILLE CITY","NON-POTW",-111.66745,40.24307
"1465","UTR090040","SPRINGVILLE CITY CORP","NON-POTW",-111.61065,40.16592
"1466","UTG580017","SPRINGVILLE CITY HALL","NON-POTW",-111.61072,40.16491
"1467","UTR316807","SPRINGVILLE CITY HALL AND FIRE STATION","NON-POTW",-111.61066,40.165215
"1468","UTR344661","SPRINGVILLE CITY SPORTS PARK","NON-POTW",-111.62788,40.17634
"1469","UT0020834","SPRINGVILLE CITY WWT PLANT","POTW",-111.66745,40.24307
"1470","UTR275935","SPRINGVILLE CONCRETE BATCH PLANT","NON-POTW",-111.620565,40.145525
"1471","UTR341561","SPRINGVILLE LIQUOR & WINE STORE","NON-POTW",-111.707627,40.077895
"1472","UTL020834","SPRINGVILLE, CITY OF","NON-POTW",-111.66745,40.24307
"1473","UTR383637","SR 149 WIDENING","FEDERAL",-109.272815,40.554801
"1474","UTR326361","SR 198 SPANISH FORK MAIN STREET","NON-POTW",-111.654029,40.102174
"1475","UTR359863","SR-118 AT MP 17.4","NON-POTW",-112.025099,38.804367
"1476","UTR103836","SR-189 PROVO CANYON ROAD CONSTRUCTION, WASATCH COUNTY","NON-POTW",-111.656851,40.265404
"1477","UTR374491","SR-279 POTASH ROAD SCOUR REPAIR","NON-POTW",-109.655,38.526944
"1478","UTR364219","SR-28 TURN LANES AT FAYETTE ROAD","NON-POTW",-111.83301,39.277646
"1479","UTL024686","ST GEORGE CITY CORP","NON-POTW",-113.57967,37.11157
"1480","UT0024686","ST GEORGE CITY CORPORATION","POTW",-113.57967,37.11157
"1481","UTR090051","ST GEORGE CITY CORPORATION","NON-POTW",-113.57967,37.11157
"1482","UTR369499","ST. FRANCIS SENIOR HOUSING","NON-POTW",-111.666658,40.236479
"1483","UTR000855","ST. GEORGE MUNICIPAL AIRPORT","NON-POTW",-113.59071,37.09785
"1484","UTR274551","ST. GEORGE REGIONAL AIRPORT","NON-POTW",-113.50495,37.0312
"1485","UTR000796","ST. GEORGE STEEL","NON-POTW",-113.55679,37.12037
"1486","UTR000348","STAKER PARSON SMITHFIELD PIT","NON-POTW",-111.810746,41.828063
"1487","UTR000577","STANDARD IRON AND METAL CO","NON-POTW",-111.9054,40.74318
"1488","UTR366943","STANSBURY LANE","NON-POTW",-112.3192,40.63518
"1489","UTR373981","STANSBURY PARK 4","NON-POTW",-112.309933,40.591651
"1490","UT0025241","STANSBURY PARK WASTEWATER","POTW",-112.3,40.658333
"1491","UTR378595","STANSBURY PLACE 5","NON-POTW",-112.324722,40.636111
"1492","UTR258155","STAR FOUNDRY & MACHINE","NON-POTW",-111.958,40.748
"1493","UTR000604","STAR POINT REFUSE PILE","NON-POTW",-111.012166,39.527439
"1494","UTG040025","STAR POINT REFUSE PILE","NON-POTW",-111.004639,39.529856
"1495","UTR372833","STATE BANK OF SOUTHERN UTAH","NON-POTW",-113.08066,37.65601
"1496","UTR258711","STATE BRASS FOUNDRY & MACHINE INC","NON-POTW",-111.88823,40.739274
"1497","UTR360697","STATE ROAD 89 MP 123.8 TO MP 124.6","NON-POTW",-112.381462,37.829437
"1498","UTR000978","STATE WIDE TRANSPORT INC","NON-POTW",-111.911878,40.868312
"1499","UTR000228","STATELINE MARINA","NON-POTW",-111.49276,36.99466
"1500","UTR374047","STATION AT MIDVALE APARTMENTS","NON-POTW",-111.89539,40.61148
"1501","UTR269628","STEEL STRUCTURES","NON-POTW",-113.51086,37.11516
"1502","UTR386407","STEINAKER DAM RIGHT ABUTMENT MODIFICATIONS","NON-POTW",-109.53796,40.451705
"1503","UTR376947","STEP SAVER","NON-POTW",-111.93348,40.86419
"1504","UTR383513","STERLING ELEMENTARY SCHOOL","NON-POTW",-112.283465,40.5279
"1505","UTR261287","STEVENSON GRAVEL PIT","NON-POTW",-110.265452,40.362142
"1506","UTR260255","STOCKTON PIT","NON-POTW",-112.368715,40.441886
"1507","UTG640024","STOCKTON, TOWN OF","NON-POTW",-112.360212,40.451472
"1508","UTR388083","STONE HOLLOW","NON-POTW",-111.831207,40.471319
"1509","UTR357731","STONE HOLLOW AT SUMMIT RIDGE","NON-POTW",-111.8182,39.96719
"1510","UTR104010","STONEBROOK ESTATES, IVORY HOME","NON-POTW",-111.98336,40.6893
"1511","UTR000912","STREET DEPARTMENT MAINTENANCE SHOP","NON-POTW",-111.862017,40.39101
"1512","UTR000887","STROMS CUSTOM REPAIRS INC","NON-POTW",-111.98668,40.72188
"1513","UTR275993","SUFCO WASTE ROCK PROJECT","NON-POTW",-111.50222,38.9025
"1514","UTR360597","SUGAR HOUSE STREETCAR","NON-POTW",-111.89398,40.72222
"1515","UTR000484","SULZER PUMPS (US) INC","NON-POTW",-111.978411,40.730863
"1516","UTR000692","SUMMIT COUNTY LANDFILL","NON-POTW",-111.401945,40.758282
"1517","UTR090074","SUMMIT COUNTY MS4","NON-POTW",-111.39947,40.9179
"1518","UTG170034","SUMMIT MOSQUITO ABATEMENT","NON-POTW",-111.38678,40.83283
"1519","UTR377023","SUMMIT VISTA","NON-POTW",-111.970102,40.63858
"1520","UTG640037","SUMMIT WATER DISTRIBUTION CO","NON-POTW",-111.56616,40.74914
"1521","UTR358323","SUMSION BROTHERS PROPERTIES","NON-POTW",-111.616886,40.136781
"1522","UT0024759","SUNNYSIDE CONGENERATION ASSOC.","NON-POTW",-110.39079,39.54764
"1523","UTR272747","SUNROC CORP","NON-POTW",-111.639804,40.040997
"1524","UTR273395","SUNROC CORPORATION","NON-POTW",-113.07817,37.712707
"1525","UTR273391","SUNROC CORPORATION","NON-POTW",-113.532888,37.043001
"1526","UTR278923","SUNROC CORPORATION SPANISH FORK","NON-POTW",-111.685914,40.077625
"1527","UTR270757","SUNROCK CORPORTION CORAL CANYON AGGREGATE PIT","NON-POTW",-113.43475,37.157586
"1528","UTR090013","SUNSET CITY","NON-POTW",-112.02998,41.13258
"1529","UTR371939","SUNSET ESTATES PHASE 6","NON-POTW",-112.30749,40.52322
"1530","UTR381509","SUNSET ESTATES PHASE 7","NON-POTW",-112.30768,40.53602
"1531","UTR357561","SUNSET TRAIL","NON-POTW",-111.82223,39.963091
"1532","UTR371593","SUNSET VIEW ELEMENTARY SCHOOL","NON-POTW",-111.686184,40.227134
"1533","UTG589403","SUNSHINE SUBDIVISION WWTF","POTW",-109.859034,40.258293
"1534","UTR333060","SWGWTP BY-PRODUCT PIPELINE PHASE 1","NON-POTW",-111.920361,40.601528
"1535","UTR354712","SWGWTP BY-PRODUCT PIPELINE PHASE 1","NON-POTW",-111.920361,40.601528
"1536","UTR000020","SWIFT ADHESIVES","NON-POTW",-111.98861,41.22353
"1537","UTR000019","SWIFT ADHESIVES","NON-POTW",-111.98861,41.22353
"1538","UT0000281","SWIFT BEEF COMPANY","NON-POTW",-111.86086,41.64415
"1539","UTR000839","SWIRE COCA-COLA, USA","NON-POTW",-111.96924,40.72148
"1540","UTR090044","SYRACUSE CITY CORP","NON-POTW",-112.07179,41.069186
"1541","UTR000921","SYRACUSE CITY PUBLIC WORKS","NON-POTW",-112.07179,41.069186
